STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system_clock
soil_moisture_1 (None),stemma_chip_temp_1 (C),soil_moisture_2 (None),stemma_chip_temp_2 (C),soil_moisture_3 (None),stemma_chip_temp_3 (C),CO2 (ppm),relative_humidity (percent),system_temp (C),system_pressure (hpa),system_temp (C),O2 (percent),system_voltage (V),system_current (mA),system_power (mW),time (UNIX)
300.3925689274108,19.848107115790793,,,499.9841336691944,29.92592211613803,400.0921915721447,40.04219599959075,24.92789843528338,1013.0764704150946,25.02751389709752,19.560465376692786,,,,1782277221.011892
300.31324843000783,20.060215161943034,400.03494880029314,25.14257679148667,500.05275444144297,29.626437353741782,400.0667267266782,40.07236027484226,25.011204685298658,1013.0068943988371,25.017437010923324,19.510349087718897,,,,1782277221.0411031
300.3554457538068,20.079499409494492,400.041513047401,25.323074927521052,500.03681423975587,30.400225773580704,399.93999305480855,40.0364536069455,24.96157178559107,1013.0787144721464,25.02720780872664,19.535826440118182,12.800231791184997,1000.0407962830819,12800.753993064664,1782277221.070098
300.2577770503897,19.964393916302736,400.0768727216889,24.785374099273213,499.9410549752871,29.932877391684343,400.0828825963711,40.06526906088005,25.0872505007915,1012.9689012570354,25.09376075705441,19.59999309501203,12.800176178777473,1000.0076020120224,12800.273485870674,1782277221.095865
299.94956548155045,20.486243275494886,400.0802222950371,25.391725820217193,500.04658313477506,29.782880367311932,399.9302935591898,40.02942345308006,24.935769832295502,1013.0127872224895,24.901509762247567,,12.800364761361621,999.9512794493655,12799.741120542125,1782277221.126497
299.8432376373929,20.008661856977596,400.0462504788943,24.718102289221285,499.99665619365794,30.06732056408535,400.083081399012,39.990482583068705,25.037558875807093,1013.012841767292,24.911621107474136,19.585129407532488,12.799329738801578,1000.0230248180683,12799.62444104021,1782277221.157696
,,400.0681336946718,25.407233820869497,499.91841013044063,30.391987058777907,400.0676306719266,40.051539869975926,25.051846605452575,1012.9195252025256,25.08237766952277,19.50975160042991,12.803407939559218,999.915988274543,12802.332303166486,1782277221.19104
,,400.0620110794194,24.576903293024095,499.9529728544982,29.800233704312507,400.0717072577561,39.98515626493885,24.98322751797154,1013.0259245205938,24.968808995879858,19.47560619540753,12.802991381571454,999.9091620849243,12801.82838452762,1782277221.224393
299.56383452943095,20.49685787162812,399.9747393176971,24.674136891388223,499.97347869863773,30.144647486585587,,,,1013.0235478067234,25.01117988662649,19.524180933488477,12.804456019059836,1000.05948275319,12805.21766335695,1782277221.2576818
300.24160536899757,19.681028002452404,400.00578875744145,24.813741396529277,,,,,,1012.9765012135633,25.00709025322878,19.578183685555143,12.802282264591755,999.9607856437171,12801.780231333798,1782277221.290226
299.5981394832769,19.634664005060408,400.0288897046216,25.094107958848042,,,,,,1013.0920267716846,25.053445861312245,,12.801638644522637,1000.0142872819497,12801.82154514337,1782277221.324339
300.1667082577394,19.897024149964004,400.07593198126966,24.93973361933234,499.9327358568211,30.296834746126816,400.0465825127234,40.00132470443502,24.97032593716429,1013.0797139616034,24.90017562546972,19.536374133350293,,,,1782277221.362624
,,400.07007417409545,25.14294370785928,500.0138809454678,29.832311282168874,400.0101265192099,39.93732182814655,24.9496374221,1013.0207443358386,25.06349447501002,19.480596901941887,,,,1782277221.399509
,,399.9052405343797,24.97575802353894,499.9721215314181,29.89173442329341,400.07118546365473,39.98607481198757,25.095892288954346,1012.9891004711799,24.996145979198754,19.599165273632472,,,,1782277221.4388502
,,399.91695297112955,24.813387415060674,499.99846463042667,29.960945099397406,399.95385405984223,40.054042714199845,24.957660414926675,1012.9024952112842,25.034170967382583,19.41844034888326,12.79692858468417,1000.0334928787257,12797.35719066132,1782277221.477912
,,400.09408735620264,25.371366127841284,500.0917074722267,30.366559269863966,400.0689992158574,40.05023510433028,24.92514514548836,1013.088290262387,25.088072798000805,19.520182359043424,12.796240661622534,999.9391661361256,12795.46221686002,1782277221.517087
299.6925885466751,20.350593445799085,400.0360319762093,25.38968700454376,,,400.08478777544326,39.938898656138285,24.90984929305941,1013.017630111492,24.957068053780127,19.584523927599136,12.797564313426541,999.935029821133,12796.732853384035,1782277221.553484
299.93262404348286,20.396277518606123,400.0243256405553,25.27650242157902,,,399.90081384036546,39.93276864065465,24.944916357394057,1013.0250859009026,24.987808108247936,19.531951234976237,12.800268361098782,999.9011426227378,12799.002960140351,1782277221.5910552
299.54995905159853,19.996183897162826,400.0507490506453,25.382691674239897,499.97997236510935,29.691206729846503,400.07190082663124,40.0675768037281,25.06118617676188,1012.9362112904564,24.99692500354291,19.527045455869214,12.799950376641602,1000.0109170549606,12800.090114403358,1782277221.628391
300.4733676022734,19.622791832678484,400.05583069926183,24.728872414150896,499.979677069896,30.157386678436513,399.9385598567417,39.95003070896199,25.060822699136263,1012.9085305853067,24.95056098044533,19.505148905158432,12.803763315851247,999.9629283829274,12803.288659640515,1782277221.671294
300.3994625450039,19.99128934496628,400.05940330829577,24.84571316682958,499.92135887800515,29.728639410445304,400.0309156782716,39.912459696231934,24.938207031804467,1013.0703792631031,24.90658471182458,19.47376444370223,12.798889964586861,999.9285023998799,12797.974874670192,1782277221.7150028
300.390222905516,20.237964156746973,399.9984656099156,25.080393098807146,499.9810912186818,29.94885084162447,400.06260770695155,39.97400434648117,24.90429701354892,1012.9198483570145,24.905441940482966,19.505267878475376,12.80487600319678,1000.0620663130763,12805.670754639697,1782277221.7598138
299.9860450770119,20.461874944332585,400.0600574495027,24.90163496725733,500.05300539126904,29.975963780141104,399.9544150990058,40.09660275054818,24.98992503715698,1013.062897815178,24.94119487268798,19.474336042641742,12.799966719539988,1000.0591688953419,12800.724079431197,1782277221.805274
300.0497823432599,20.169885169149886,399.9315421609649,25.251992487032812,499.9707342674406,29.79891839586544,400.04035648643224,40.07548460742951,24.911395867792397,,,19.583434748418416,,,,1782277221.85106
,,400.0860269445539,24.67067444160682,499.92917844117073,30.04551798381065,399.94997512455615,39.973441928392816,25.00689103483187,,,19.53585431833435,,,,1782277221.8993988
,,400.09720539462154,24.622383888437625,499.91087057896397,29.66116494058877,399.9696201016695,39.939523735122684,25.085589694586133,1013.0791323011,24.916054228942414,19.42002409031047,,,,1782277221.947308
300.4778941594883,20.370997533287145,400.08503619399727,25.14119219707946,499.93013322981966,29.69805149112674,400.0947092945284,40.05482743808855,24.919781789823798,1013.0995437579209,24.965675627294253,19.435748235647335,12.796997752463755,1000.0773272210586,12797.987308737846,1782277221.990932
300.3567395434758,20.34323502193697,400.0406656014972,25.473675599253948,499.95756985843576,29.952146478471825,400.0942475935897,40.05794902434142,25.071709344533467,1012.9638446772559,25.097889555316392,19.455706557968277,12.803325010183286,1000.0934893624909,12804.521984876252,1782277222.0376341
299.5984771477893,19.742885781786168,399.94490809650216,25.179318111705122,499.99344739599564,30.189568322037466,399.96352327307005,39.96823026932091,24.917380608493524,1012.942875823099,25.096968197115167,19.56592436180458,12.801537269483477,999.9360135929469,12800.718145108847,1782277222.085699
,,399.96217749820454,25.46196765664467,499.93527376457575,30.06176024294517,,,,1012.9181897418077,25.045690669753142,19.40295448398517,12.797697659914071,999.9175276230011,12796.642203367945,1782277222.135372
,,399.99921666676653,24.846517612500477,499.9943689794743,29.95361914159066,,,,1013.0364860718266,25.03830484864571,19.521269249805147,,,,1782277222.1847181
