STEMMA1,STEMMA1,STEMMA2,STEMMA2,STEMMA3,STEMMA3,SCD30,SCD30,SCD30,BMP388,BMP388,ME2,INA260,INA260,INA260,system_clock
soil_moisture_1 (None),stemma_chip_temp_1 (C),soil_moisture_2 (None),stemma_chip_temp_2 (C),soil_moisture_3 (None),stemma_chip_temp_3 (C),CO2 (ppm),relative_humidity (percent),system_temp (C),system_pressure (hpa),system_temp (C),O2 (percent),system_voltage (V),system_current (mA),system_power (mW),time (UNIX)
299.90016605849115,19.8049375041418,399.9512137598873,24.98916555315118,500.0158171925205,29.96197663366813,399.9643673878693,40.04941908546347,25.09297053472846,1013.0531637805747,25.075247279818065,19.5751168866467,12.800034940396248,1000.0677929059156,12800.902691960679,1782277178.86224
300.43319515825186,20.0702924308279,399.9382031882716,24.803248797188022,499.94032177781145,30.181127837216557,399.98293237825527,39.93646236426568,25.044967905163126,1013.0296318059181,25.078476999549494,19.54874548324505,12.79811235840107,999.9599854244896,12797.600247367714,1782277179.368725
300.02162976573527,20.425381005709564,399.97457293761846,24.729171330762878,499.90676617026173,30.092790998015868,399.92823288760707,40.03828021470883,24.929911870814827,1013.0630035377098,24.918082766626387,,12.804821966539444,999.9752622712625,12804.505204327104,1782277179.880648
299.5786975606425,20.326190429245017,400.02858470094145,25.363494933290326,499.99182280607323,30.175538254037857,883.5287097781562,39.96791731176865,24.946754028122477,1013.0917969380997,24.961984074923723,,12.795018048436498,2001.6726381747505,25611.437532507432,1782277180.654358
300.1620390929869,20.076951858139047,400.00725829920685,24.813307394301813,500.0482054246899,29.52595364943323,1405.6728483460658,39.92154666147679,25.068765512755093,1013.0459144545397,25.07643797870472,19.59975525815464,12.795722223315213,2001.57557540817,25611.605071895254,1782277181.176028
300.232809165736,20.007349823212078,399.97704997260723,24.913919215219636,499.9006042438912,30.014165767318246,1540.3132673035018,39.9504367589219,24.909208139989577,,,19.59307232789809,12.799388861108435,999.9479373602489,12798.722491137125,1782277181.795179
,,,,499.94880413368446,30.073842245495893,1540.267550814671,40.085446754315285,25.016157827231805,,,19.436207793185076,12.79838131810628,999.9470293676129,12797.703379754328,1782277182.3194802
,,,,500.0342074123844,30.42584602625189,1540.2848824897997,39.95943997550863,24.901941144497506,1012.9132991760372,25.03255181819478,19.49480154956072,12.795398523214024,1000.0135491496121,12795.57188998296,1782277182.8461351
300.13015812625747,19.567349108519313,400.0063968000475,24.963315079100024,499.932053819287,30.105553865744486,1540.2306202237828,40.04376042948371,25.030047140160438,1012.9887675882726,24.96178179431778,19.513227199588712,12.803388553052644,1000.0040289540509,12803.44013731682,1782277183.370661
300.2391834795783,19.802615584521657,400.0830911375909,24.710090703338356,499.9597731002914,29.989011278233264,1540.179098354711,40.04751925221663,24.961314244071424,1013.0226862160675,24.99635754401088,19.483915642615397,,,,1782277183.8948019
300.1295346064362,20.289450868042625,399.9960932017803,25.48270824513771,500.01452889749214,30.236005623286502,1540.2724966343499,40.03241832633648,25.042658024191784,1013.0299095697754,25.033134376914255,19.478045723297647,,,,1782277184.4228091
299.56068006137383,20.047755401074287,399.9080452073451,24.62035013211619,500.0270691623504,30.19461056003134,1540.2559849357924,39.92599614022144,25.062685184333347,1012.9793782665641,25.099497308737956,19.446784558921404,,,,1782277184.953918
300.3981547125493,19.560180271203542,400.0024472343148,25.128865177415797,499.99862129318745,29.65160526513013,1540.2499354512152,40.05877059239777,24.995318915642404,1012.9928232246508,24.90687971495774,19.481695692512965,12.801097138427025,1000.0278125410616,12801.45316946682,1782277185.486349
300.16382999236464,19.500955547202718,400.0693589367916,25.246662072385668,500.0598066950275,29.729167637097383,1540.267734727745,40.04623245554193,25.07250650087078,1012.911271086626,25.087704598874346,19.46971704938507,12.799685374922767,999.9037529870669,12798.453443438948,1782277186.0182242
300.20861477051375,20.23756511202137,399.92047697871607,25.03226088465186,,,1540.2903023254955,39.95057057733658,24.99306896986067,1012.9242996379139,24.925758460491092,19.497871463796724,,,,1782277186.5525792
300.1963747823054,19.61072514906547,400.0092629775142,25.110120603950726,,,1540.2063437589886,39.94076435401404,25.069801488405112,1013.0199530895045,24.99242361253889,19.5430967549061,,,,1782277187.084277
300.33634509957994,19.995458193723024,400.08378707424345,24.690585673847675,499.92890376589855,30.102442128804654,1540.280865736986,40.03605624748992,25.085192836340774,,,19.446480295810428,,,,1782277187.619963
300.252676670179,19.57392956025599,399.9297601696742,24.85481738117084,500.03088949329515,29.95269263236154,1540.1369014151812,39.91500053788414,24.991706106355505,,,19.452187747912877,12.79829266475737,999.9075307583271,12797.109216339952,1782277188.159279
299.82407353607255,19.508459252417843,399.9199652706902,24.870629528080283,499.9051570796381,30.164172345810833,1540.1479160510387,39.98006583590632,25.00313261622085,1012.984459206105,25.047277126344536,19.400876987794014,,,,1782277188.695227
,,400.0581789663846,25.264137161954995,,,1540.191958126176,40.09312585149462,25.09497699631426,1012.9977506957599,25.00358626579286,19.4113835728552,,,,1782277189.235902
